LSR_GOODS_CD,LSR_GOODS_NM,FCLTY_ROAD_NM_ADDR
66781,[광주 서구] 바운스 트램폴린 파크 광주상무센터,광주광역시 서구 시청로 67
66782,[경북 구미] 바운스 트램폴린 파크 구미 홈플러스 센터,경상북도 구미시 구미대로 174
66783,[남양주] 바운스 트램폴린 파크 남양주 현대 프리미엄 아울렛 센터,경기도 남양주시 다산순환로 50
66784,[부산 남구] 바운스 트램폴린 파크 부산용호 W센터,부산광역시 남구 분포로 145
66785,[수원 영통] 바운스 트램폴린 파크 수원 영통 센터,경기도 수원시 영통구 덕영대로 1566
66786,[경기 용인] 바운스 트램폴린 파크 용인 동백 센터,경기도 용인시 기흥구 동백죽전대로175번길 6
66787,[서울 노원] 바운스 트램폴린 파크 월계이마트 센터,서울특별시 노원구 마들로3길 15
66788,[경기 용인] 바운스 트램폴린 파크 죽전 센터,경기도 용인시 처인구 모현읍 오산로13번길 46
66789,[경남 거제] 바운스 트램폴린 파크 거제 한화 벨버디어 센터,경상남도 거제시 장목면 거제북로 2501-40
66790,[서울 서초] 바운스 트램폴린 파크 반포 센터,서울특별시 서초구 고무래로 26
66791,[경주] 한화리조트 뽀로로 아쿠아빌리지,경북 경주시 보문로 182-27
66792,[★특가] 롯데월드 어드벤처 AF4+서울스카이 AF4 PKG,서울 송파구 올림픽로 240
66793,[★놀거리특가] 코엑스 아쿠아리움 종일권 2인,서울 강남구 영동대로 513
66794,[강원 양양] 오색탄산온천,강원 양양군 서면 대청봉길 34
66795,"[★놀거리특가] 알파카와 떠나는 봄 힐링여행, 알파카월드",강원 홍천군 화촌면 풍천리 310
66796,[강원 영월] HKC 한국 동강래프팅,강원 영월군 영월읍 섭새길 71-10
66797,[대구 달서] 이월드 연간회원권 4월,대구 달서구 두류공원로 200
66798,[서울 광나루] 피크닉 109,"서울특별시 강동구 천중로 6, 1층 104호"
66799,[전남 여수] 미남크루즈 여수밤바다 4월,전남 여수시 돌산읍 돌산로 3617-22
66800,[남산] N서울타워 N버거/제일제면소 식사패키지,서울 용산구 남산공원길 105
66801,[★놀거리특가]  용인 짚라인 이용권 특가,경기도 용인시 처인구 모현읍 초부로 220
66802,[강원 평창] 알파인코스터 입장권,강원 평창군 대관령면 솔봉로 325
66803,[남산] N서울타워 N버거/제일제면소 식사패키지,서울 용산구 남산공원길 105
66804,[★놀거리특가] 문경 짚라인 이용권 특가,경북 문경시 불정길 174
66805,[★놀거리특가] 부산 아쿠아리움 벗꽃 특가,부산 해운대구 해운대해변로 266
66806,[★특가] 부산요트투어 더요트 성인권,부산 해운대구 해운대해변로 84
66807,[강원 영월] HKC 동강래프팅+단양패러글라이딩,강원 영월군 영월읍 섭새길 71-10
66809,[서울 송파] 서울스카이 스카이브릿지 투어,서울 송파구 올림픽로 300
66810,[서울 송파] 롯데월드 아쿠아리움 연간이용권 4월,서울 송파구 올림픽로 300
66819,[찜카] 제주 렌터카 : 5만원권,제주특별자치도 제주시 첨단로 330
66820,[경기 동탄] 아르티스테마파크,경기 화성시 동탄대로19길 10
66821,[찜카] 제주 렌터카 : 10만원권,제주특별자치도 제주시 첨단로 330
66822,[찜카] 제주 렌터카 : 15만원권,제주특별자치도 제주시 첨단로 330
66823,[찜카] 제주 렌터카 : 20만원권,제주특별자치도 제주시 첨단로 330
66824,[★놀거리특가] 네이처파크 이용권 1+1 특가,대구 달성군 가창면 가창로 891
66825,[서울 코엑스] 2021 서울국제주류박람회,서울 강남구 영동대로 513
66826,[찜카] 내륙 렌터카 : 5만원권,서울특별시 영등포구 의사당대로 3
66827,[찜카] 내륙 렌터카 : 10만원권,서울특별시 영등포구 의사당대로 3
66828,[찜카] 내륙 렌터카 : 15만원권,서울특별시 영등포구 의사당대로 3
66829,[찜카] 내륙 렌터카 : 20만원권,서울특별시 영등포구 의사당대로 3
66830,[★놀거리특가] 롯데월드 어드벤처(~5/2),서울 송파구 올림픽로 240
66831,[서울 서초] 세빛섬 골든블루마리나 패밀리보트 특가,서울특별시 서초구 올림픽대로 2085-14
66832,[경북 경주] 무열왕릉,경상북도 경주시 서악동 750
66833,[★특가] [과천] 서울대공원 리프트PKG (리프트+동물원 입장권),경기 과천시 막계동 산 121-2
66834,[서울 송파] 서울스카이 주야권,서울 송파구 올림픽로 300
66835,[서울 송파] 롯데월드 어드벤처 연간그린권 특가★,서울 송파구 올림픽로 240
66836,[서울 송파] 서울스카이 4월,서울 송파구 올림픽로 300
66838,[★특가] 코엑스 아쿠아리움 오전/오후/종일권,서울 강남구 영동대로 513
66840,[경주] 포석정,경북 경주시 배동 454-3
66850,[★특가] 에버랜드 종일이용권(방문날짜지정) (~4/30),경기 용인시 처인구 포곡읍 에버랜드로 199
66863,[전북] 전북투어패스 무주반디여행권+덕유산 곤도라PKG,전북 전주시 완산구 효자로 225
66875,[경기 화성]라바팜스토리+글램핑 바베큐,경기 화성시 남양읍 남양로368번길 127-1
66876,[대전 중구] 대전 아쿠아리움 입장권,대전 중구 보문산공원로 469
66886,[★단독] 이월드 연간회원권 4월,대구 달서구 두류공원로 200
66896,[강원 홍천] 가리산 레포츠파크,강원 홍천군 두촌면 가리산길 426
66897,[경남 밀양] 삼량진 트윈터널+달고나,경남 밀양시 삼랑진읍 삼랑진로 537-11
66898,[서울] 서울마리나 한강 요트투어/요트스테이,서울 영등포구 여의서로 160
67031,[제주 서귀포] 퍼시픽랜드 마린스테이지,제주특별자치도 서귀포시 중문관광로 154-17
67032,[제주 서귀포] 뽀로로&타요 테마파크,제주특별자치도 서귀포시 안덕면 병악로 269
67033,[제주 애월] 아르떼뮤지엄 특가,제주특별자치도 제주시 애월읍 어림비로 478
67034,[제주 서귀포] 제주민속촌,제주특별자치도 서귀포시 표선면 민속해안로 631-34
67035,[제주 서귀포] 윈드1947 카트 특가,제주특별자치도 서귀포시 토평공단로 78-27
67036,[제주 서귀포] 중문카트,제주특별자치도 서귀포시 일주서로 1114
67037,[제주 서귀포] 무민랜드,제주특별자치도 서귀포시 안덕면 병악로 420
67038,[제주 서귀포] 서귀포 잠수함,제주특별자치도 서귀포시 남성중로 40
67039,[죠스떡볶이] 로제크림세트,서울 서초구 서초대로38길 12
67040,[죠스떡볶이] 2인세트,서울 서초구 서초대로38길 12
67041,[죠스떡볶이] 3인세트,서울 서초구 서초대로38길 12
67042,[죠스떡볶이] 4인세트,서울 서초구 서초대로38길 12
67043,[충남 예산] 덕산 스플라스,충남 예산군 덕산면 온천단지3로 45-7
67044,[★특가] [서울 용산] 남산 N서울타워 전망대 이용권,서울 용산구 남산공원길 105
67045,[대구 달서] 이월드 자유이용권★마이리얼트립 리얼할인 위크 특가(~4/30),대구 달서구 두류공원로 200
67046,[양양 기사문] 마린서프 서핑강습&렌탈,강원도 양양군 현북면 동해대로 1280
67047,[전북] 전북투어패스 무주반디여행권+덕유산 곤도라PKG 특가,전북 전주시 완산구 효자로 225
67048,[전북] 전북투어패스 남원춘향사랑권,전북 전주시 완산구 효자로 225
67049,[전북] 전북투어패스 한옥마을권(24시간) 특가,전북 전주시 완산구 효자로 225
67050,[전북] 전북투어패스 무주반디여행권,전북 전주시 완산구 효자로 225
67051,[경기 안성] 아쿠아필드 안성점(04/09~04/30),경기 안성시 공도읍 서동대로 3930-39
67052,[대구] 동성로패스 BIG 5,대구 중구 동성로6길 61
67053,[죠스떡볶이] 1인세트,서울 서초구 서초대로38길 12
67056,[전북] 전북투어패스 2021정읍시립미술관 특별전시기획전 PKG,전북 전주시 완산구 효자로 225
67057,[전북 전주] 전북투어패스1일권+한옥 레일바이크pkg 특가,전북 전주시 완산구 효자로 225
67058,[전북 전주] 전북투어패스 한옥마을권 패키지,전북 전주시 완산구 효자로 225
67059,"[전북] 전북투어패스 1,2,3일 통합권",전북 전주시 완산구 효자로 225
67060,[파주] 쇠꼴마을 봄축제 입장권,경기도 파주시 법원읍 술이홀로1333번길 164
67061,[★놀거리특가] 롯데월드 아쿠아리움,서울 송파구 올림픽로 300
67064,"[★놀거리특가] 알파카와 떠나는 봄 힐링여행, 알파카월드",강원 홍천군 화촌면 풍천리 310
67065,[전남 여수] 여수 해상짚트랙,전라남도 여수시 돌산읍 강남로 11
67066,[대구 달성] 네이처파크 주말놀거리+키즈대전 특가,대구광역시 달성군 가창면 가창로 891
67067,[★놀거리특가] 여수예술랜드 미디어아트 / 조각공원 / 트릭아트,전남 여수시 돌산읍 무술목길 142-1
67068,[부산 해운대] 요트홀릭 요트투어,부산광역시 해운대구 해운대해변로 84
67069,[대구] 동성로패스 BIG 2,대구 중구 동성로6길 61
67070,[대구] 동성로패스 BIG 3,대구 중구 동성로6길 61
67071,[★놀거리특가] 에버랜드 소인 종일이용권(~5/31),경기 용인시 처인구 포곡읍 에버랜드로 199
67072,[★놀거리특가] 부산 엑스더스카이 (엘시티전망대),부산 해운대구 달맞이길 30
67073,[선착순쿠폰할인★] 롯데월드 어드벤처 연간그린권,서울 송파구 올림픽로 240
67075,[경주] 오릉,경상북도 경주시 탑동 67-1
67076,[경북] 청도투어패스 48시간권,경상북도 경주시 양정로252번길 17-12
67077,[부산] 영도투어버스,부산광역시 중구 대청로141번길 3
67078,[대구] 동성로패스+체험공방 PKG,대구광역시 중구 국채보상로139길 1
67079,[대구] 동성로패스+스파크랜드PKG,대구광역시 중구 국채보상로139길 1
67080,"[최저가 레저] [홍천] 알파카와 떠나는 봄 힐링여행, 알파카월드",강원 홍천군 화촌면 풍천리 310
67081,[충남 아산] 아산스파비스 4월/5월,충남 아산시 음봉면 아산온천로157번길 67
67082,[경남 밀양] 참샘 허브나라,경상남도 밀양시 초동면 방동길 129
67084,[강원 홍천] 오션월드 나들이 PKG,강원 홍천군 서면 한치골길 262
67085,[부산 해운대] SEA LIFE 부산아쿠아리움 연간회원권,부산 해운대구 해운대해변로 266
67086,[용인] 에버랜드 종일이용권 통합딜 (~21/5/31),경기 용인시 처인구 포곡읍 에버랜드로 199
67088,[경기]여주투어패스+장담그기체험 PKG,경기 여주시 강천면 이문안길 21
67091,[★특가] 에버랜드 가족세트 이용권(~21/5/31),경기 용인시 처인구 포곡읍 에버랜드로 199
67227,[★특가] 제주 아쿠아플라넷(-5/31),제주특별자치도 서귀포시 성산읍 섭지코지로 95
67228,[경남] 참샘허브나라 + 체험 2종,경상남도 밀양시 초동면 방동길 129
67229,[경기 시흥] 아시아최초 서핑테마파크 웨이브파크,경기 시흥시 거북섬둘레길 42
67230,[김해] 롯데 댕댕워터파크 이용권,경남 김해시 장유로 555
67231,[전북 완주] 청정테마 힐링센터 봄축제 입장권,전북 완주군 구이면 장미로 31
67233,[★특가] 제주 그대나의뮤즈,제주특별자치도 서귀포시 안덕면 신화역사로304번길 89
67234,[★특가] 여수 해상짚트랙,전라남도 여수시 돌산읍 강남로 11
67235,[★특가] 천안 오션어드벤처 커플권,충남 천안시 동남구 성남면 종합휴양지로 200
67238,[★특가] 롯데월드 어드벤처(-4/30),서울 송파구 올림픽로 240
67239,[전남 여수] 여수예술랜드 리조트,전남 여수시 돌산읍 무술목길 142-1
67240,[★특가] 홍대 엑스이스케이프 방탈출카페,서울특별시 마포구 와우산로21길 20-5
67241,[★특가] 벡스코 상상체험 키즈월드,부산 해운대구 APEC로 30
67242,[★특가] 서울마리나 한강 요트투어/요트스테이(~5/15),서울 영등포구 여의서로 160
67243,[★특가] 이랜드크루즈 한강유람선,서울 영등포구 여의동로 280
67244,[★특가] 아시아최초 서핑테마파크 웨이브파크,경기 시흥시 거북섬둘레길 42
67245,[★특가] 아시아최초 서핑테마파크 웨이브파크,경기 시흥시 거북섬둘레길 42
67246,[제주 서귀포] 중문승마공원,제주특별자치도 서귀포시 이어도로 244
67247,[★특가] 롯데월드 아쿠아리움,서울 송파구 올림픽로 300
67248,[★특가] 통영 케이블카+디피랑+스카이라인 루지(3회권),경남 통영시 발개로 205
67249,"[★특가] 알파카와 떠나는 봄 힐링여행, 알파카월드",강원 홍천군 화촌면 풍천리 310
67252,[★특가] 여수예술랜드 미디어아트 / 조각공원 / 트릭아트,전남 여수시 돌산읍 무술목길 142-1
67253,[★특가] 여주 주주팜,경기 여주시 능현동 432-1
67254,[제주] 더힐링타임 족욕+음료,제주특별자치도 제주시 서해안로 652
67255,[제주 제주시] 돈키쥬쥬,제주특별자치도 제주시 은수길 65
67256,[제주] 삼성혈,제주특별자치도 제주시 삼성로 22
67257,[전남 여수] 판타지아드림 서커스,전남 여수시 돌산읍 무술목길 139
67270,"[초특가] 요기요 10,000원 할인권",서울 서초구 서초대로38길 12
67281,[경기] 안성 팜랜드,경기 안성시 공도읍 대신두길 28
67286,[경기]양지파인 펫파크,경기도 용인시 처인구 양지면 남평로 112
67287,[경기 안성] 아쿠아필드 찜질스파 안성점(~04/30),경기 안성시 공도읍 서동대로 3930-39
67288,[김해] 김해 가야테마파크 평일특가,경남 김해시 가야테마길 161
67289,[★특가] 해운대 송정서핑 / 캐치웨이브 서핑강습,"부산 해운대구 송정중앙로36번길 26, 1층 101호 캐치웨이브"
67290,[제주 한경] 생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675
67291,[경남 밀양] 미리미동국,경상남도 밀양시 남천강변로3길 3-4
67292,[제주 서귀포] 석부작,제주특별자치도 서귀포시 일주동로 8941
